Table 1,,,,,
"Comments: 1. For Adidas and Nike, there is one more column called “sub-brand”. 2. For now, the collected data are only about clothing, without shoes. 3. The top 10 clothing brands are found on google. Reference: https://www.thetoptens.com/best-clothing-brands/ ",,,,,
Sector,Brand,Category,Gender,Product,Subtitle
fashion,Nike,socks,Women,nikegrip strike over the calf,soccer socks
fashion,Nike,socks,Women,classic, soccer socks
fashion,Nike,socks,Women,dri fit cushioned low cut,socks medium 6 pairs
fashion,Nike,compressions & nike pros,Men,pro,men's 9 training shorts
fashion,Nike,compressions & nike pros,Men,pro hyperwarm aeroloft,men's long sleeve training top
fashion,Nike,compressions & nike pros,Men,pro hypercool camo,men's 3/4 tights
fashion,Nike,compressions & nike pros,Men,pro,men's sleeveless training shirt
fashion,Nike,compressions & nike pros,Men,hurley pro compression light,men's 13 shorts
fashion,Nike,compressions & nike pros,Men,jordan aj all season compression three quarter,men's training tights
fashion,Nike,compressions & nike pros,Men,pro,men's long sleeve training top
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's 3/4 basketball tights
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's printed 3/4 basketball tights
fashion,Nike,compressions & nike pros,Men,hurley pro compression max,men's 23 surf shorts
fashion,Nike,compressions & nike pros,Men,pro warm,men's long sleeve training top
fashion,Nike,compressions & nike pros,Men,jordan 23 alpha ele,men's 3/4 training tights
fashion,Nike,compressions & nike pros,Men,vapor speed woven,men's tights
fashion,Nike,compressions & nike pros,Men,pro,men's short sleeve training top
fashion,Nike,compressions & nike pros,Men,hurley pro compression,men's 23 surf shorts
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's 6 shorts
fashion,Nike,compressions & nike pros,Men,hurley pro compression max,men's 18 surf shorts
fashion,Nike,compressions & nike pros,Men,pro,men's half sleeve football top
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's short sleeve top
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's 3/4 training tights
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's training tights
fashion,Nike,compressions & nike pros,Men,pro,men's baseball top
fashion,Nike,compressions & nike pros,Men,pro,men's printed football tights
fashion,Nike,compressions & nike pros,Men,pro hyperstrong 3/4,men's football pants
fashion,Nike,compressions & nike pros,Men,pro dry,men's tights
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's tank
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's short sleeve training top
fashion,Nike,compressions & nike pros,Men,pro,men's 6 training shorts
fashion,Nike,compressions & nike pros,Men,pro hyperstrong 4 pad,men's short sleeve football top
fashion,Nike,compressions & nike pros,Men,pro zonal strength,men's training tights
fashion,Nike,compressions & nike pros,Men,pro,men's 3/4 football tights
fashion,Nike,compressions & nike pros,Men,pro,men's training tights
fashion,Nike,compressions & nike pros,Men,pro hypercool camo,men's tights
fashion,Nike,compressions & nike pros,Men,pro hyperstrong,men's football shorts
fashion,Nike,compressions & nike pros,Men,jordan 23 pro dry,men's tank
fashion,Nike,compressions & nike pros,Men,pro,men's training 3/4 training tights
fashion,Nike,compressions & nike pros,Men,pro,men's training tank
fashion,Nike,compressions & nike pros,Men,pro dry,men's 6 shorts
fashion,Nike,compressions & nike pros,Men,pro,men's trunks
fashion,Nike,compressions & nike pros,Men,pro dry,men's 3/4 training tights
fashion,Nike,compressions & nike pros,Men,pro hyperstrong hard plate,men's 3/4 football tights
fashion,Nike,compressions & nike pros,Men,jordan 23 alpha hypercool,men's training tights
fashion,Nike,compressions & nike pros,Men,hurley pro compression,men's surf shirt
fashion,Nike,compressions & nike pros,Men,hurley pro compression,men's 18 surf shorts
fashion,Nike,compressions & nike pros,Men,jordan dry 23 alpha,men's tights
fashion,Nike,compressions & nike pros,Men,pro hypercool,men's 3/4 sleeve baseball top
fashion,Nike,compressions & nike pros,Men,pro swingman heist slider,men's baseball shorts
fashion,Nike,tops & t-shirts,Men,jordan westbrook why not,men's t-shirt
fashion,Nike,tops & t-shirts,Men,zonal cooling mm fly blade,men's standard fit golf polo
fashion,Nike,tops & t-shirts,Men,air jordan 11 jumpman 23,men's t-shirt
fashion,Nike,tops & t-shirts,Men,victory solid,men's standard fit golf polo
fashion,Nike,tops & t-shirts,Men,victory,men's slim fit golf polo
fashion,Nike,tops & t-shirts,Men,dry knit,men's half zip long sleeve golf top
fashion,Nike,tops & t-shirts,Men,sportswear,men's logo t-shirt
fashion,Nike,tops & t-shirts,Men,sportswear bonded,men's polo
fashion,Nike,tops & t-shirts,Men,strike aeroswift,men's short sleeve soccer top
fashion,Nike,tops & t-shirts,Men,hurley dri fit one and only,men's short sleeve shirt
fashion,Nike,tops & t-shirts,Men,sportswear tech knit,men's polo
fashion,Nike,tops & t-shirts,Men,converse elevated chuck patch,men's t-shirt
fashion,Nike,tops & t-shirts,Men,sportswear air photo,men's t-shirt
fashion,Nike,tops & t-shirts,Men,aeroreact,men's slim fit golf polo
fashion,Nike,tops & t-shirts,Men,dry knit,men's short sleeve running top
fashion,Nike,tops & t-shirts,Men,jordan westbrook why not 0 tour,men's t-shirt
fashion,Nike,tops & t-shirts,Men,sportswear air,men's jersey
fashion,Nike,tops & t-shirts,Men,jordan 23 true fadeaway,men's t-shirt
fashion,Nike,tops & t-shirts,Men,jordan 23 lux,men's sleeveless hoodie
fashion,Nike,tops & t-shirts,Men,breathe swoosh,men's short sleeve training top
fashion,Nike,tops & t-shirts,Men,breathe,men's short sleeve running top
fashion,Nike,tops & t-shirts,Men,dry hyper elite,men's basketball tank
fashion,Nike,tops & t-shirts,Men,fc foil,men's t-shirt
fashion,Nike,tops & t-shirts,Men,2017 18 paris saint germain vapor match home,men's soccer jersey
fashion,Nike,tops & t-shirts,Men,sportswear modern,men's short sleeve top
fashion,Nike,tops & t-shirts,Men,raglan,men's slim fit golf polo
fashion,Nike,tops & t-shirts,Men,dry,men's basketball hoodie
fashion,Nike,tops & t-shirts,Men,jordan iconic jumpman logo,men's t-shirt
fashion,Nike,tops & t-shirts,Men,zonal cooling mm fly blade,men's slim fit golf polo
fashion,Nike,tops & t-shirts,Men,zonal cooling,men's slim fit golf polo
fashion,Nike,tops & t-shirts,Men,dry,men's sleeveless training hoodie
fashion,Nike,tops & t-shirts,Men,2017 debate this celebration,men's t-shirt
fashion,Nike,tops & t-shirts,Men,2017 did it for the bay celebration,men's t-shirt
fashion,Nike,tops & t-shirts,Men,international,men's t-shirt
fashion,Nike,tops & t-shirts,Men,breathe,men's training tank
fashion,Nike,tops & t-shirts,Men,air,men's tank
fashion,Nike,tops & t-shirts,Men,zonal cooling relay,men's short sleeve running top
fashion,Nike,tops & t-shirts,Men,jordan sportswear modern 2,men's t-shirt
fashion,Nike,tops & t-shirts,Men,breathe,men's short sleeve training top
fashion,Nike,tops & t-shirts,Men,2017 durant celebration,men's t-shirt
fashion,Nike,tops & t-shirts,Men,sphere element,men's half zip long sleeve running top
fashion,Nike,tops & t-shirts,Men,equality betrue,men's t-shirt
fashion,Nike,tops & t-shirts,Men,air pivot n7,men's jersey
fashion,Nike,tops & t-shirts,Men,n7,men's t-shirt
fashion,Nike,tops & t-shirts,Men,2017 18 fc barcelona vapor match home,men's soccer jersey
fashion,Nike,tops & t-shirts,Men,2017 18 fc barcelona stadium home,men's soccer jersey
fashion,Nike,tops & t-shirts,Men,2017 18 paris saint germain stadium home,men's soccer jersey
fashion,Nike,tops & t-shirts,Men,sportswear air max,men's t-shirt
fashion,Nike,tops & t-shirts,Men,sportswear betrue,men's t-shirt
fashion,Nike,tops & t-shirts,Men,sportswear dry futura,men's t-shirt
fashion,Nike,hoodies & pullovers,Men,sportswear tech fleece crew,men's sweatshirt
fashion,Nike,hoodies & pullovers,Men,dry element,men's half zip long sleeve running top
fashion,Nike,hoodies & pullovers,Men,breathe,men's training hoodie
fashion,Nike,hoodies & pullovers,Men,jordan flight,men's full zip hoodie
fashion,Nike,hoodies & pullovers,Men,sportswear,men's crew
fashion,Nike,hoodies & pullovers,Men,jordan rise 23,men's pullover basketball hoodie
fashion,Nike,hoodies & pullovers,Men,dry,men's sleeveless training hoodie
fashion,Nike,hoodies & pullovers,Men,sb icon,men's hoodie
fashion,Nike,hoodies & pullovers,Men,jordan westbrook why not,men's pullover hoodie
fashion,Nike,hoodies & pullovers,Men,jordan andre ward,men's fleece hoodie
fashion,Nike,hoodies & pullovers,Men,sportswear tech fleece,men's hoodie
fashion,Nike,hoodies & pullovers,Men,converse essentials lightweight,men's short sleeve crew
fashion,Nike,hoodies & pullovers,Men,sportswear tech fleece windrunner,men's hoodie
fashion,Nike,hoodies & pullovers,Men,sphere element,men's half zip long sleeve running top
fashion,Nike,hoodies & pullovers,Men,air pivot n7,men's short sleeve hoodie
fashion,Nike,hoodies & pullovers,Men,sportswear windrunner,men's jacket
fashion,Nike,hoodies & pullovers,Men,sportswear tech fleece windrunner,men's printed jacket
fashion,Nike,hoodies & pullovers,Men,sportswear legacy,men's hoodie
fashion,Nike,hoodies & pullovers,Men,hurley therma protect pullover,men's fleece hoodie
fashion,Nike,hoodies & pullovers,Men,sb icon ba,men's hoodie
fashion,Nike,hoodies & pullovers,Men,air jordan 1 mid,men's shoe
fashion,Nike,hoodies & pullovers,Men,therma,men's football hoodie
fashion,Nike,hoodies & pullovers,Men,jordan 23 lux,men's sleeveless hoodie
fashion,Nike,hoodies & pullovers,Men,converse essentials sportswear full zip,men's hoodie
fashion,Nike,hoodies & pullovers,Men,hurley dri fit disperse pullover,men's hoodie
fashion,Nike,hoodies & pullovers,Men,sportswear modern,men's hoodie
fashion,Nike,hoodies & pullovers,Men,nikelab essentials,men's hoodie
fashion,Nike,hoodies & pullovers,Men,converse essentials lightweight star,men's long sleeve crew
fashion,Nike,hoodies & pullovers,Men,dry,men's training hoodie
fashion,Nike,hoodies & pullovers,Men,therma,men's training hoodie
fashion,Nike,hoodies & pullovers,Men,jordan therma 23 protect,men's full zip training hoodie
fashion,Nike,hoodies & pullovers,Men,dry,men's basketball hoodie
fashion,Nike,hoodies & pullovers,Men,air,men's short sleeve hoodie
fashion,Nike,hoodies & pullovers,Men,hurley bayside night out zip,men's hoodie
fashion,Nike,hoodies & pullovers,Men,dry,men's long sleeve training top
fashion,Nike,hoodies & pullovers,Men,jordan wings,men's pullover basketball hoodie
fashion,Nike,hoodies & pullovers,Men,jordan flight,men's basketball hoodie
fashion,Nike,hoodies & pullovers,Men,converse essentials lightweight full zip,men's hoodie
fashion,Nike,hoodies & pullovers,Men,jordan sportswear wings fleece,men's sweatshirt
fashion,Nike,hoodies & pullovers,Men,converse essentials sportswear pullover,men's hoodie
fashion,Nike,hoodies & pullovers,Men,jordan 23 tech sphere,men's sleeveless training hoodie
fashion,Nike,hoodies & pullovers,Men,hurley surface zip,men's hoodie
fashion,Nike,hoodies & pullovers,Men,converse essentials sportswear crew,men's sweatshirt
fashion,Nike,hoodies & pullovers,Men,international,men's windrunner jacket
fashion,Nike,hoodies & pullovers,Men,football,men's training hoodie
fashion,Nike,hoodies & pullovers,Men,city,men's short sleeve running hoodie
fashion,Nike,hoodies & pullovers,Men,hurley phantom motion fleece,men's full zip hoodie
fashion,Nike,hoodies & pullovers,Men,converse essentials lightweight,men's long sleeve crew
fashion,Nike,hoodies & pullovers,Men,hurley dri fit dispersed blocked,men's full zip hoodie
fashion,Nike,hoodies & pullovers,Men,jordan therma 23 alpha training,men's pullover hoodie
fashion,Nike,hoodies & pullovers,Men,converse all star patch full zip,men's hoodie
fashion,Nike,hoodies & pullovers,Men,jordan sportswear legend flight lite,men's pullover hoodie
fashion,Nike,hoodies & pullovers,Men,jordan flight crew,men's sweatshirt
fashion,Nike,hoodies & pullovers,Men,jordan wings,men's fleece hoodie
fashion,Nike,hoodies & pullovers,Men,sportswear,men's hoodie
fashion,Nike,hoodies & pullovers,Men,jordanchampionship unc,men's pullover hoodie
fashion,Nike,jackets & vests,Men,sportswear tech hypermesh varsity,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger duke,men's jacket
fashion,Nike,jackets & vests,Men,hurley phantom 3 layer,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger michigan,men's jacket
fashion,Nike,jackets & vests,Men,sportswear varsity,men's jacket
fashion,Nike,jackets & vests,Men,impossibly light,men's running jacket
fashion,Nike,jackets & vests,Men,jordan sportswear wings coaches,men's jacket
fashion,Nike,jackets & vests,Men,sportswear tech knit,men's jacket
fashion,Nike,jackets & vests,Men,converse mesh rib,men's track jacket
fashion,Nike,jackets & vests,Men,air jordan wings woven,men's jacket
fashion,Nike,jackets & vests,Men,converse blur nylon,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger usc,men's jacket
fashion,Nike,jackets & vests,Men,sportswear windrunner,men's jacket
fashion,Nike,jackets & vests,Men,printed packable hooded,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger washington,men's jacket
fashion,Nike,jackets & vests,Men,sportswear advance 15,men's knit jacket
fashion,Nike,jackets & vests,Men,nike,men's basketball jacket
fashion,Nike,jackets & vests,Men,jordan sportswear wings windbreaker,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger oklahoma state,men's jacket
fashion,Nike,jackets & vests,Men,sb x numbers,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger florida state,men's jacket
fashion,Nike,jackets & vests,Men,sb shield coaches ba,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger unc,men's jacket
fashion,Nike,jackets & vests,Men,av15 winger georgia,men's jacket
fashion,Nike,jackets & vests,Men,sb shield coaches,men's jacket
fashion,Nike,jackets & vests,Men,converse coachs,men's jacket
fashion,Nike,jackets & vests,Men,dry,men's team training jacket
fashion,Nike,jackets & vests,Men,av15 winger lsu,men's jacket
fashion,Nike,jackets & vests,Men,sportswear,men's jacket
fashion,Nike,jackets & vests,Men,shield half zip,men's golf jacket
fashion,Nike,jackets & vests,Men,nikecourt rafael nadal,men's tennis jacket
fashion,Nike,jackets & vests,Men,us authentic n98,men's track jacket
fashion,Nike,jackets & vests,Men,hyper elite,men's basketball jacket
fashion,Nike,jackets & vests,Men,hypershield,men's golf rain suit
fashion,Nike,jackets & vests,Men,nikecourt varsity,men's jacket
fashion,Nike,pants & tights,Men,sportswear modern jogger,men's pants
fashion,Nike,pants & tights,Men,sportswear tech fleece,men's joggers
fashion,Nike,pants & tights,Men,swift,men's running pants
fashion,Nike,pants & tights,Men,pro hypercool camo,men's 3/4 tights
fashion,Nike,pants & tights,Men,sb ftm 5 pocket,men's pants
fashion,Nike,pants & tights,Men,nike,men's training pants
fashion,Nike,pants & tights,Men,zonal strength,men's running tights
fashion,Nike,pants & tights,Men,modern cropped washed,men's golf pants
fashion,Nike,pants & tights,Men,pro hypercool,men's 3/4 basketball tights
fashion,Nike,pants & tights,Men,dry,men's training pants
fashion,Nike,pants & tights,Men,pro hypercool,men's printed 3/4 basketball tights
fashion,Nike,pants & tights,Men,dry strike,men's 3/4 soccer pants
fashion,Nike,pants & tights,Men,jordan 23 alpha ele,men's 3/4 training tights
fashion,Nike,pants & tights,Men,flex,men's golf pants
